study_name,agent_,year_,type_,LO-count,GO-count,LO-H1-avg,LO-H1-std,LO-H2-avg,LO-H2-std,LO-H3-avg,LO-H3-std,GO-H1-avg,GO-H1-std,GO-H2-avg,GO-H2-std,GO-H3-avg,GO-H3-std,LO-F01,LO-F02,LO-F03,LO-F04,LO-F05,LO-F06,LO-F07,LO-F08,LO-F09,LO-F10,LO-F11,LO-F12,LO-F13,LO-F14,LO-F15,LO-F16,LO-F17,LO-F18,LO-F19,LO-F20,LO-F21,LO-F22,LO-F23,LO-F24,LO-F25,LO-F26,LO-F27,LO-F28,LO-F29,LO-F30,LO-F31,LO-F32,LO-F33,LO-F34,LO-F35,LO-F36,GO-F01,GO-F02,GO-F03,GO-F04,GO-F05,GO-F06,GO-F07,GO-F08,GO-F09,GO-F10,GO-F11,GO-F12,GO-F13,GO-F14,GO-F15,GO-F16,GO-F17,GO-F18,GO-F19,GO-F20,GO-F21,GO-F22,GO-F23,GO-F24,GO-F25,GO-F26,GO-F27,GO-F28,GO-F29,GO-F30,GO-F31,GO-F32,GO-F33,GO-F34,GO-F35,GO-F36
Wacongne2012,hexp02,2012.0,computational,12.0,10.0,0.333,0.909,0.9,0.089,0.9,0.0,0.975,0.043,0.72,0.204,0.9,0.0,1.0,,0.9,-0.9,-1.0,1.0,,,,,,1.0,1.0,0.9,1.0,,,0.8,0.8,,,,,,0.9,,,,,,,,,,,,1.0,,0.9,,,1.0,,,,,,1.0,1.0,0.4,0.6,,,0.8,0.8,,,,,,0.9,,,,,,,,,,,
Westerberg&Xiong2025,hexp02,2025.0,empirical,14.0,14.0,-0.54,0.736,0.5,0.0,-0.14,0.768,-0.8,0.346,-0.8,0.4,-0.4,0.759,-1.0,-1.0,-0.6,0.9,,-1.0,,,,,,,0.5,,,,,0.5,,0.5,,,0.5,,-0.8,-0.4,0.5,,-1.0,,,1.0,,,,,-1.0,-1.0,-0.2,,,-1.0,,,,,,,-1.0,,,,,-1.0,,-1.0,,0.0,-1.0,,,-0.8,-1.0,,-0.2,-1.0,,1.0,,,,
Yamins2014,hexp02,2014.0,computational,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,
Attinger2017,hexp0z,2017.0,empirical,16.0,11.0,-0.5,0.478,-0.06,0.628,0.35,0.296,-0.013,0.523,-0.4,0.0,-0.4,0.0,0.6,-0.8,-0.4,,,-0.9,,,-0.7,,-0.5,-0.8,0.0,,,-0.5,,-1.0,,,0.5,,0.7,,0.3,0.5,,,,0.7,,,,-0.1,,,-0.6,-0.2,-0.1,0.3,,-0.7,,,1.0,,0.4,-0.2,-0.4,,,,,,,,,,,,-0.4,,,,,,,,,-0.4,,
Bakhtiari2021,hexp0z,2021.0,computational,7.0,7.0,0.1,0.3,0.05,0.85,0.167,0.368,0.6,0.0,-0.2,0.6,0.1,0.1,,,,,,0.4,-0.2,,,,,,0.9,,-0.8,,,,,,,,,,,0.2,-0.3,,,0.6,,,,,,,,,,,,0.6,,,,,,,0.4,,,,,,,,,,,-0.8,0.2,0.2,0.0,,,0.0,,,,,,
Bastos2012,hexp0z,2012.0,theoretical,20.0,21.0,0.186,0.479,-0.233,0.452,-0.425,0.303,0.229,0.395,-0.289,0.453,-0.04,0.647,0.2,,1.0,,,-0.2,,0.8,,-0.2,0.0,-0.3,-0.9,0.1,-0.9,0.3,,-0.3,,0.1,,0.1,-0.7,0.1,-0.6,-0.3,0.0,-0.8,,,,,,,,,0.3,,-0.3,,0.2,1.0,,-0.2,,0.2,0.4,,-0.7,-0.2,-0.7,-0.6,,-0.5,,0.4,,-0.8,0.4,0.1,-0.3,-0.7,0.4,1.0,,,,,,,-0.6,
Bastos2020,hexp0z,2020.0,empirical,14.0,13.0,-0.633,0.094,-0.58,0.204,0.467,0.314,-0.7,0.0,-0.1,0.434,-0.133,0.382,,,-0.7,,,-0.7,,-0.5,,,,,-0.6,,,-0.2,,-0.6,,-0.8,,,-0.7,,-0.1,0.5,0.9,0.3,0.7,0.5,,,,,,,,,,,,-0.7,,-0.7,,,,,0.4,,,-0.1,,0.3,,-0.3,,,-0.8,,-0.7,-0.5,0.4,0.0,0.2,-0.2,,,,,,
Bekinschtein2009,hexp0z,2009.0,empirical,10.0,10.0,-0.15,0.618,0.1,0.636,-0.65,0.15,0.425,0.37,0.2,0.589,-0.767,0.262,,,,-0.9,0.6,0.3,,,,,,-0.6,0.6,,,,,,,,0.0,0.7,-0.9,,,,-0.5,,,,,,,,,-0.8,,,,,,0.6,,-0.1,,0.3,,0.9,0.0,,,,,,,,-0.4,1.0,,,,,-0.4,,,-1.0,,,,,,-0.9
Chao2018,hexp0z,2018.0,empirical,10.0,11.0,-0.067,0.613,-0.5,0.482,0.55,0.25,-0.425,0.303,0.52,0.407,-0.3,0.6,,,,,,0.8,,-0.5,-0.5,,,,-0.2,,,0.3,,,,,-0.8,-0.8,-1.0,,,,0.3,,,0.8,,,,,,,,,,-0.6,,0.1,-0.6,-0.6,,,,,1.0,,,1.0,,,,,0.4,0.1,0.1,,,,-0.9,,,0.3,,,,,,
Friston2010,hexp0z,2010.0,theoretical,8.0,7.0,0.067,0.205,-0.4,0.648,-0.15,0.45,-0.35,0.35,-0.033,0.419,-0.6,0.2,,,,,0.3,-0.2,,,,0.1,,,0.5,,,,-1.0,,,,,,-0.7,,-0.6,0.3,,,,,,,,,,,,,,,,-0.7,,,,0.0,,,0.1,,,,-0.6,,,,,,0.4,,-0.8,-0.4,,,,,,,,,,
Furutachi2024,hexp0z,2024.0,empirical,8.0,9.0,0.28,0.371,-0.733,0.205,0.0,0.0,0.083,0.615,-0.6,0.1,-0.7,0.0,0.0,,0.2,,,,0.0,,0.2,,,1.0,-0.5,,,,,,,-0.7,,,,-1.0,,,,,,,,,,,,,-1.0,,0.7,,,,-0.1,,0.9,0.0,,0.0,-0.5,,,,,,,,,,,-0.7,,,,,,,,,-0.7,,,
Garret2020,hexp0z,2020.0,empirical,3.0,2.0,0.7,0.1,0.8,0.0,0.0,0.0,0.6,0.0,0.6,0.0,0.0,0.0,,,,,,0.6,,,,,,0.8,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,
Greedy2022,hexp0z,2022.0,computational,3.0,1.0,0.9,0.0,0.7,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.9,,,,,,,,,,,,,,,,,,,,0.7,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
Hertag2020,hexp0z,2020.0,computational,7.0,2.0,0.825,0.083,0.867,0.125,0.0,0.0,0.6,0.0,0.8,0.0,0.0,0.0,0.8,,0.9,,,0.7,,,,,,0.9,1.0,,,,,0.7,,,,,0.9,,,,,,,,,,,,,,0.6,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,
Jiang&Rao2024,hexp0z,2024.0,computational,5.0,2.0,0.8,0.082,0.75,0.05,0.0,0.0,0.6,0.0,0.7,0.0,0.0,0.0,,,,,,0.8,,,,0.7,,0.9,0.8,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,0.6,,,0.7,,,,,,,,,,,,,,,,,,,,,,,
Keller2012,hexp0z,2012.0,empirical,5.0,1.0,0.85,0.15,0.833,0.047,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,,,,,,0.7,,,,,,1.0,0.8,,,,,0.9,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,
Keller2018,hexp0z,2018.0,theoretical,8.0,5.0,0.8,0.187,0.767,0.047,0.9,0.0,0.567,0.125,0.8,0.0,0.9,0.0,0.9,,,,,0.8,,,,0.5,,1.0,0.8,,,,,0.7,,,,,0.8,,0.9,,,,,,,,,,,,0.6,,,,,,0.7,,,0.4,,,0.8,,,,,,,,,,,,0.9,,,,,,,,,,,
Kiebel2008,hexp0z,2008.0,computational,5.0,3.0,0.767,0.205,0.8,0.0,0.0,0.0,0.6,0.0,0.7,0.1,0.0,0.0,,,,,,0.8,,,,0.5,,1.0,0.8,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,0.6,,,0.6,,,,,,,,,0.8,,,,,,,,,,,,,,
LaoRodriguez2023,hexp0z,2023.0,empirical,4.0,2.0,0.867,0.125,0.9,0.0,0.0,0.0,0.0,0.0,0.65,0.05,0.0,0.0,,,1.0,,,0.7,,,,,,0.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,0.7,,,,,,,,,,,,,,,,,,,,
LeeMejias2025,hexp0z,2025.0,computational,5.0,5.0,0.233,0.403,-0.2,0.0,1.0,0.0,0.767,0.262,0.15,0.15,0.0,0.0,,0.0,,-0.1,,0.8,,,,,,,,,,,,,-0.2,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,0.9,0.4,,,0.0,,,,,,,,,,0.3,,,,,,,,,,,,,
Mikulasch2023,hexp0z,2023.0,theoretical,3.0,6.0,0.367,0.499,0.0,0.0,0.0,0.0,0.533,0.525,0.85,0.15,0.9,0.0,0.5,0.9,,,,,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,-0.2,,,1.0,,,,0.7,,,,,,,,,,1.0,,0.9,,,,,,,,,,,
Nejad2025,hexp0z,2025.0,computational,3.0,4.0,0.5,0.0,1.0,0.0,0.0,0.0,-0.1,0.1,0.0,0.0,0.15,0.35,,,,,,,,,,,,0.5,,,,,,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,0.0,,,,-0.2,,,,,,,,,,,,,,,-0.2,,,,,,,0.5,,,,
Payeur2021,hexp0z,2021.0,computational,2.0,1.0,0.5,0.0,-0.2,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,,,0.5,,,,,,,,,,-0.2,,,,,,,,,,,,,,,,,,,,,,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rao&Ballard1999,hexp0z,1999.0,computational,4.0,5.0,1.0,0.0,0.9,0.0,-0.05,0.05,0.0,0.0,0.65,0.15,0.733,0.249,1.0,,,,,,,,,,,,,,,,,0.9,,,,,,,,-0.1,0.0,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,0.8,,1.0,0.8,0.4,,,,,,,,,
Rao2024,hexp0z,2024.0,theoretical,6.0,2.0,0.75,0.05,0.867,0.047,1.0,0.0,0.0,0.0,0.7,0.0,1.0,0.0,0.8,,,,,0.7,,,,,,,0.9,,,,,0.8,,,,,0.9,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,1.0,,,,,,,,,,,
Sacramento2018,hexp0z,2018.0,computational,3.0,3.0,0.5,0.2,-0.2,0.0,0.0,0.0,0.3,0.0,0.9,0.0,0.6,0.0,0.3,,,,,,,,,,0.7,,,,,,-0.2,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,0.9,,,,,,,0.6,,,,,,,,,,,
Spratling2008,hexp0z,2008.0,computational,2.0,0.0,0.0,0.0,0.3,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spratling2010,hexp0z,2010.0,computational,6.0,8.0,0.033,0.544,-0.2,0.4,-0.2,0.0,-0.06,0.637,0.45,0.35,0.7,0.0,,0.8,,,,-0.3,,,,,,-0.4,-0.6,,,,,,,,,,0.2,,,,,,-0.2,,,,,,,,-0.2,,-0.4,,,0.6,-1.0,,0.7,,,,0.1,,,,,,,,,,0.8,,,0.7,,,,,,,,,,
Srinivasan1982,hexp0z,1982.0,theoretical,10.0,2.0,0.42,0.293,-0.1,0.698,-0.35,0.55,0.55,0.35,0.0,0.0,0.0,0.0,0.3,,0.8,0.7,,0.3,,,,0.0,,,-0.9,,,,,,,0.8,,,-0.2,,,,,,,-0.9,,,,,,0.2,,,,,0.2,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VanDerveer2021,hexp0z,2021.0,empirical,7.0,5.0,-0.033,0.515,0.0,0.0,-0.9,0.0,-0.1,0.675,0.9,0.0,0.0,0.0,0.6,0.3,-0.4,-0.5,,0.5,,-0.7,,,,,,,,,,,,,,,,,,,,,,,-0.9,,,,,,0.3,,-0.8,,,-0.7,,0.8,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,
Wacongne2011,hexp0z,2011.0,empirical,8.0,7.0,-0.225,0.205,0.65,0.05,0.35,0.25,-0.4,0.5,0.033,0.492,-0.75,0.25,,,,-0.4,0.1,-0.2,,,,,,-0.4,0.7,,,,,,,,0.6,,,,,,0.6,,,0.1,,,,,,,,,,,,-0.9,,,,,,0.1,0.6,,,,,,,-0.6,0.1,,,,,,-1.0,,,-0.5,,,,,,
Wacongne2012,hexp0z,2012.0,computational,15.0,14.0,0.4,0.548,-0.3,0.572,-0.5,0.245,0.033,0.506,0.4,0.58,0.05,0.85,0.5,,-0.7,0.9,0.9,0.6,,,,,,0.2,0.6,0.3,-1.0,,,-0.4,-0.5,,,,-0.8,,-0.5,,,,,,-0.2,,,-0.8,,,0.1,,0.8,,-0.8,-0.3,,0.4,,,,0.0,-0.8,0.8,0.3,,,1.0,0.5,,,,0.6,,-0.8,,,0.9,,,,,,,,
Westerberg&Xiong2025,hexp0z,2025.0,empirical,19.0,16.0,-0.3,0.551,-0.267,0.537,0.012,0.446,0.275,0.286,-0.4,0.473,-0.183,0.546,0.0,0.6,-0.6,-0.5,,-1.0,,,,,,,-0.3,,,,,0.0,,0.7,-1.0,-0.7,-0.3,,0.7,0.6,-0.4,,0.2,-0.1,,-0.7,0.0,,-0.2,,0.3,0.5,-0.2,,,0.5,,,,,,,0.0,,,,,0.4,,-0.4,-0.6,-0.9,-0.9,,-0.9,-0.2,-0.8,,0.1,0.7,,0.0,,,,
Yamins2014,hexp0z,2014.0,computational,6.0,6.0,0.3,0.2,-0.7,0.0,0.367,0.287,-0.2,0.0,0.333,0.309,0.5,0.5,0.1,,,,,0.5,,,,,,,-0.7,,,,,,,,,,,,0.4,,,,,,,0.7,,,,0.0,-0.2,,,,,,,,,,,,-0.1,,0.5,,,,,,0.6,,,,1.0,,,,,,,0.0,,,,
