study_name,agent_,year_,type_,LO-count,GO-count,LO-H1-avg,LO-H1-std,LO-H2-avg,LO-H2-std,LO-H3-avg,LO-H3-std,GO-H1-avg,GO-H1-std,GO-H2-avg,GO-H2-std,GO-H3-avg,GO-H3-std,LO-F01,LO-F02,LO-F03,LO-F04,LO-F05,LO-F06,LO-F07,LO-F08,LO-F09,LO-F10,LO-F11,LO-F12,LO-F13,LO-F14,LO-F15,LO-F16,LO-F17,LO-F18,LO-F19,LO-F20,LO-F21,LO-F22,LO-F23,LO-F24,LO-F25,LO-F26,LO-F27,LO-F28,LO-F29,LO-F30,LO-F31,LO-F32,LO-F33,LO-F34,LO-F35,LO-F36,GO-F01,GO-F02,GO-F03,GO-F04,GO-F05,GO-F06,GO-F07,GO-F08,GO-F09,GO-F10,GO-F11,GO-F12,GO-F13,GO-F14,GO-F15,GO-F16,GO-F17,GO-F18,GO-F19,GO-F20,GO-F21,GO-F22,GO-F23,GO-F24,GO-F25,GO-F26,GO-F27,GO-F28,GO-F29,GO-F30,GO-F31,GO-F32,GO-F33,GO-F34,GO-F35,GO-F36
Srinivasan1982,gpt_oss_120b_init,1982.0,theoretical,15,9,0.68,0.449,0.086,0.464,-0.2,0.653,0.4,0.2,0.1,0.592,-0.867,0.189,0.8,,-0.2,1.0,,0.8,,,,1.0,,,1.0,-0.2,,-0.2,-0.2,,,-0.2,,-0.2,0.6,,0.6,,-1.0,,,-0.2,,,,,,,,,0.6,,,,,,0.2,,,,0.2,,,,,1.0,,,,,-0.6,-0.2,,,,,-1.0,-0.6,-1.0,,,,,
VanDerveer2021,gpt_oss_120b_init,2021.0,empirical,11,12,0.183,0.484,-0.2,0.864,0.05,0.05,0.05,0.712,-0.28,0.688,0.133,0.66,0.6,-0.4,,0.2,,1.0,,-0.1,,,,-0.2,,1.0,,,,,,,,,-1.0,-0.6,,,,0.0,,,0.1,,,,,,-1.0,0.0,,,,,,,1.0,0.2,,,-0.2,-0.6,,,1.0,,,,,-1.0,,-0.6,,,,,,,-0.6,,,,0.0,1.0
Wacongne2011,gpt_oss_120b_init,2011.0,empirical,16,14,0.2,0.583,0.2,0.771,0.3,0.473,0.033,0.912,-0.2,0.283,0.16,0.662,,,,-0.6,,0.4,,,0.0,,,1.0,1.0,1.0,0.2,-0.2,,-0.6,,-1.0,,,,1.0,,0.2,0.8,-0.2,-0.2,0.9,,,,,,,-1.0,1.0,,-1.0,,0.8,,,-0.6,,,1.0,,-0.6,0.0,,,,,,,0.0,,,,0.0,0.8,,-1.0,0.8,0.2,,,,,
Wacongne2012,gpt_oss_120b_init,2012.0,computational,17,23,0.2,0.875,0.85,0.138,0.15,0.497,0.475,0.574,0.37,0.452,0.16,0.344,1.0,,0.8,-0.8,-1.0,1.0,-0.6,,,,,1.0,1.0,0.9,1.0,,,0.8,0.8,0.6,,,,,0.8,-0.6,,,,,0.2,,,0.2,,,1.0,-0.6,0.8,,,1.0,0.6,-0.2,,,0.2,1.0,1.0,-0.1,0.2,,-0.2,0.8,0.8,0.0,0.2,1.0,,0.0,0.8,,0.0,-0.2,,0.0,,0.2,,,,
Westerberg&Xiong2025,gpt_oss_120b_init,2025.0,empirical,16,19,-0.3,0.764,1.0,0.0,-0.067,0.854,-0.257,0.682,-0.667,0.745,-0.167,0.77,-1.0,-1.0,-0.2,0.8,,-1.0,,,,0.6,,,1.0,,,,,1.0,,1.0,,,1.0,,-0.6,0.2,1.0,,-1.0,,,1.0,-1.0,,,,-1.0,-1.0,0.6,0.0,,-1.0,,0.6,,,,0.0,-1.0,,,,-1.0,-1.0,,-1.0,,1.0,-1.0,,,-0.6,-1.0,,0.6,-1.0,,1.0,0.0,,,
Yamins2014,gpt_oss_120b_init,2014.0,computational,5,10,0.3,0.3,-0.2,0.0,0.0,0.6,0.0,0.0,0.05,0.589,-0.16,0.571,,,0.0,,,,,,,0.6,,,,,,,,,,,,,-0.2,,,,,,,,,,,,0.6,-0.6,,,,,0.0,,,,,,,,1.0,,0.0,,,,,,-0.6,,-0.2,,,-1.0,0.2,,,0.6,,,,-0.6,0.0,
Attinger2017,gpt_oss_120b_repa,2017.0,empirical,15,9,0.871,0.103,0.78,0.16,0.533,0.411,0.857,0.09,0.8,0.0,1.0,0.0,1.0,0.8,0.8,,,0.7,,,0.9,,0.9,1.0,0.9,,,0.6,,1.0,,,0.8,,0.6,,1.0,0.0,,,,,,,,0.6,,,1.0,0.8,0.8,,,0.8,,,0.8,,0.8,1.0,0.8,,,,,,,,,,,,1.0,,,,,,,,,,,
Bakhtiari2021,gpt_oss_120b_repa,2021.0,computational,5,7,0.8,0.0,0.8,0.0,0.767,0.047,0.8,0.0,0.7,0.1,0.325,0.766,,,,,,0.8,,,,,,,0.8,,,,,,,,,,,,,0.8,0.8,,,0.7,,,,,,,,,,,,0.8,,,,,,,0.8,,,,,,,,,,,0.6,-1.0,0.8,0.8,,,0.7,,,,,,
Bastos2012,gpt_oss_120b_repa,2012.0,theoretical,20,21,0.614,0.505,0.811,0.242,0.925,0.083,0.614,0.505,0.867,0.133,0.62,0.614,0.6,,0.8,,,0.9,,0.9,,0.9,0.8,-0.6,0.8,0.7,0.8,1.0,,1.0,,1.0,,0.8,1.0,0.2,1.0,0.9,0.8,1.0,,,,,,,,,0.6,,0.8,,-0.6,0.9,,0.9,,0.9,0.8,,1.0,0.8,0.8,1.0,,0.8,,1.0,,0.8,1.0,0.6,1.0,0.9,0.8,1.0,,,,,,,-0.6,
Bastos2020,gpt_oss_120b_repa,2020.0,empirical,13,13,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.96,0.08,0.933,0.075,,,,,,1.0,,1.0,,,,,1.0,,,1.0,,1.0,,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0,,0.8,,1.0,,,1.0,,1.0,0.9,0.8,1.0,0.9,1.0,,,,,,
Bekinschtein2009,gpt_oss_120b_repa,2009.0,empirical,10,9,0.55,0.384,0.75,0.328,0.75,0.25,0.533,0.525,0.967,0.047,0.333,0.806,,,,0.4,0.0,0.8,,,,,,1.0,1.0,,,,,,,,0.8,1.0,0.2,,,,0.5,,,,,,,,,1.0,,,,,,0.8,,-0.2,,,,1.0,1.0,,,,,,,,0.9,1.0,,,,,0.8,,,1.0,,,,,,-0.8
Chao2018,gpt_oss_120b_repa,2018.0,empirical,9,10,0.8,0.0,0.88,0.098,0.95,0.05,0.833,0.17,0.96,0.08,0.95,0.05,,,,,,0.8,,0.8,,,,,1.0,,,0.8,,,,,1.0,0.8,0.8,,,,1.0,,,0.9,,,,,,,,,,,,0.6,1.0,0.9,,,,,1.0,,,1.0,,,,,1.0,0.8,1.0,,,,1.0,,,0.9,,,,,,
Friston2010,gpt_oss_120b_repa,2010.0,theoretical,8,7,0.733,0.094,0.967,0.047,0.85,0.05,0.6,0.2,0.9,0.141,0.9,0.0,,,,,0.6,0.8,,,,0.8,,,0.9,,,,1.0,,,,,,1.0,,0.8,0.9,,,,,,,,,,,,,,,,0.8,,,,0.4,,,0.7,,,,1.0,,,,,,1.0,,0.9,0.9,,,,,,,,,,
Furutachi2024,gpt_oss_120b_repa,2024.0,empirical,8,8,0.76,0.332,0.3,0.638,0.0,0.0,0.86,0.049,0.95,0.05,-1.0,0.0,0.9,,0.1,,,,0.9,,1.0,,,0.9,0.7,,,,,,,-0.6,,,,0.8,,,,,,,,,,,,,0.9,,0.8,,,,0.9,,0.8,,,0.9,0.9,,,,,,,,,,,1.0,,,,,,,,,-1.0,,,
Garret2020,gpt_oss_120b_repa,2020.0,empirical,5,6,0.833,0.094,0.7,0.1,0.0,0.0,0.8,0.122,0.25,0.25,0.0,0.0,,,,,,0.7,,,0.9,,,0.9,0.8,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.6,,0.9,,,0.9,0.5,,,,,,,,,,,0.0,,,,,,,,,,,,
Greedy2022,gpt_oss_120b_repa,2022.0,computational,6,4,0.0,0.0,0.8,0.0,0.725,0.164,0.0,0.0,0.4,0.4,0.7,0.1,,,0.0,,,,,,,,,,,,,,,,,,,,0.8,,0.7,0.6,0.6,,,,,,1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.8,,0.6,0.8,,,,,,,,,,
Hertag2020,gpt_oss_120b_repa,2020.0,computational,11,10,0.814,0.264,0.175,0.39,0.0,0.0,0.829,0.266,0.55,0.15,0.6,0.0,0.9,0.2,0.8,,,0.8,,,1.0,,1.0,1.0,0.7,,,-0.2,,,,,,-0.2,0.4,,,,,,,,,,,,,,0.9,0.2,0.8,,,0.9,,,1.0,,1.0,1.0,0.7,,,,,,,,,,0.4,,,,,,,,,,,0.6,,
Jiang&Rao2024,gpt_oss_120b_repa,2024.0,computational,11,10,0.775,0.043,0.8,0.0,0.725,0.083,0.8,0.0,0.867,0.094,0.75,0.087,,,,0.8,,0.8,,,,0.8,,0.7,0.8,,,,0.8,,,,,,0.8,,,0.7,0.8,,,0.8,,0.6,,,,,,,,,,0.8,,,,0.8,,0.8,1.0,,,,0.8,,,,,,0.8,,,0.8,0.8,,,0.8,,0.6,,,,
Keller2012,gpt_oss_120b_repa,2012.0,empirical,7,7,0.85,0.05,0.7,0.082,0.6,0.0,0.95,0.05,0.767,0.125,0.6,0.0,,,,,,0.9,,,,,,0.8,0.8,,,,,0.7,,,,,0.6,,,,,,,,0.6,0.6,,,,,,,,,,0.9,,,,,,1.0,0.8,,,,,0.9,,,,,0.6,,,,,,,,0.6,0.6,,,,
Keller2018,gpt_oss_120b_repa,2018.0,theoretical,17,16,0.586,0.503,0.74,0.28,0.44,0.625,0.75,0.161,0.7,0.268,0.46,0.631,0.8,,,0.8,-0.6,0.9,,,,0.6,0.6,1.0,1.0,,,,0.8,0.9,,,,,0.8,0.2,0.8,0.6,,,,,0.8,0.8,,,,-0.8,0.8,,,,,0.9,0.6,,,0.6,0.6,1.0,1.0,,,,0.8,0.7,,,,,0.8,0.2,0.8,0.7,,,,,0.8,0.8,,,,-0.8
Kiebel2008,gpt_oss_120b_repa,2008.0,computational,11,11,0.833,0.125,0.9,0.1,0.3,0.5,0.867,0.125,0.9,0.1,0.525,0.311,,,,,,0.8,,,,1.0,,0.7,1.0,,,,0.8,,,,,1.0,0.8,,,0.8,,,,0.8,-0.2,,,-0.2,,,,,,,,0.7,,,,1.0,,0.9,1.0,,,,0.8,,,,,1.0,0.8,,,0.7,,,,0.8,0.6,0.0,,,,
LaoRodriguez2023,gpt_oss_120b_repa,2023.0,empirical,9,6,0.08,0.614,0.8,0.0,0.8,0.0,1.0,0.0,0.5,0.3,0.733,0.094,,,-0.6,-0.2,-0.4,0.6,,,,,,1.0,0.8,,,,,,,,,,,0.8,,,,,,,,0.8,,,,0.8,,,,,,,,,,,,1.0,0.8,,,0.2,,,,,,,,,,,0.6,,,,,0.8,,,,0.8
LeeMejias2025,gpt_oss_120b_repa,2025.0,computational,15,14,0.511,0.461,0.65,0.087,0.5,0.3,0.467,0.478,0.75,0.087,0.8,0.0,0.8,0.8,0.6,-0.6,,0.7,,0.7,0.8,,0.0,0.8,0.8,,,,,0.6,0.6,,,,0.6,,0.8,,,,,,,0.2,,,,,0.8,0.8,0.6,-0.6,,0.6,,0.7,0.7,-0.2,,0.8,0.8,,,,,0.8,0.8,,,,0.6,,0.8,,,,,,,,,,,
Mikulasch2023,gpt_oss_120b_repa,2023.0,theoretical,11,11,0.7,0.153,-0.35,0.669,0.8,0.0,0.7,0.153,-0.4,0.693,0.7,0.0,0.6,0.8,0.6,,,1.0,,,0.6,,,0.6,-0.8,,,,-0.8,0.8,,,,,-0.6,,0.8,,,,,,,,,,,,1.0,0.8,0.6,,,0.6,,,0.6,,,0.6,-0.8,,,,-0.8,0.8,,,,,-0.8,,0.7,,,,,,,,,,,
Nejad2025,gpt_oss_120b_repa,2025.0,computational,7,8,0.733,0.094,0.667,0.094,0.8,0.0,0.7,0.1,0.8,0.141,0.5,0.3,,,,,,0.8,,,,,0.6,0.8,0.8,,,,,0.6,,,,,0.6,,0.8,,,,,,,,,,,,,,,,,0.6,,,,,,0.8,0.8,,,,,0.8,1.0,,,,0.6,,0.8,,,,,,,0.2,,,,
Payeur2021,gpt_oss_120b_repa,2021.0,computational,3,3,0.2,0.0,0.0,0.0,0.8,0.0,0.6,0.4,0.0,0.0,0.8,0.0,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,1.0,,0.2,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,
Rao&Ballard1999,gpt_oss_120b_repa,1999.0,computational,10,8,1.0,0.0,0.95,0.087,0.8,0.163,1.0,0.0,0.867,0.189,0.65,0.497,1.0,,,,,1.0,,,,1.0,,,0.8,,,,1.0,1.0,,,,,1.0,,0.6,1.0,0.8,,,,,,,,,,,,,,,1.0,,,,,,,0.6,,,,,1.0,,,,,1.0,,1.0,1.0,0.8,,,,,,,,,-0.2
Rao2024,gpt_oss_120b_repa,2024.0,theoretical,12,8,0.7,0.1,0.925,0.083,0.717,0.418,0.8,0.0,0.6,0.283,0.8,0.2,0.8,,,,,0.6,,,,,,,0.9,,,,1.0,1.0,,,,,0.8,,1.0,0.8,0.8,,,1.0,0.9,,,-0.2,,,,,,,,0.8,,,,,,,0.8,,,,,,,0.2,,,0.8,,1.0,1.0,0.6,,,,0.6,,,,,
Sacramento2018,gpt_oss_120b_repa,2018.0,computational,10,8,0.8,0.0,0.18,0.5,0.8,0.163,0.9,0.1,0.36,0.571,0.8,0.0,0.8,,,,,0.8,,,,,,,-0.1,,,,-0.6,0.8,,0.2,,,0.6,,0.8,,,,,,,,,,1.0,0.6,1.0,,,,,0.8,,,,,,,0.8,,,,,0.8,,,,-0.6,0.8,0.0,0.8,,,,,,,,,,,
Spratling2008,gpt_oss_120b_repa,2008.0,computational,10,7,0.88,0.16,0.867,0.189,0.2,0.4,0.7,0.1,0.333,0.68,0.8,0.2,1.0,1.0,,,0.6,1.0,,,,0.8,,,1.0,,,,1.0,,,,,,0.6,,,0.6,,,,,-0.2,,,,,,,,,,,0.6,,,,0.8,,,1.0,,,-0.6,,,,,,,0.6,,1.0,0.6,,,,,,,,,,
Spratling2010,gpt_oss_120b_repa,2010.0,computational,5,7,0.667,0.34,0.9,0.1,0.0,0.0,0.76,0.196,0.7,0.1,0.0,0.0,,1.0,,,,0.8,,,,,,0.2,1.0,,,,,,,,,,0.8,,,,,,,,,,,,,,0.6,,1.0,,,1.0,0.6,,0.6,,,,0.6,,,,,,,,,,0.8,,,,,,,,,,,,,
Srinivasan1982,gpt_oss_120b_repa,1982.0,theoretical,8,2,0.85,0.087,1.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.8,,0.8,,,0.8,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,0.0,,,,,-1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VanDerveer2021,gpt_oss_120b_repa,2021.0,empirical,7,4,0.417,0.393,0.0,0.0,0.8,0.0,0.65,0.087,0.0,0.0,0.0,0.0,0.6,-0.4,0.6,0.6,,0.3,,0.8,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,0.6,,0.6,,,0.6,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wacongne2011,gpt_oss_120b_repa,2011.0,empirical,8,7,0.0,0.906,0.9,0.1,0.8,0.0,0.8,0.0,0.8,0.163,0.75,0.05,,,,-0.8,-1.0,0.8,,,,,,1.0,1.0,,,,,,,,0.8,,,,,,0.8,,,0.8,,,,,,,,,,,,0.8,,,,,,0.8,1.0,,,,,,,0.6,0.8,,,,,,0.7,,,0.8,,,,,,
Wacongne2012,gpt_oss_120b_repa,2012.0,computational,14,12,0.317,0.932,0.833,0.075,0.95,0.05,0.74,0.377,0.833,0.075,0.9,0.0,1.0,,0.9,-1.0,-1.0,1.0,,,,,,1.0,0.8,0.8,1.0,,,0.8,0.8,,,,0.8,,0.9,,,,,,,,,1.0,,,1.0,,0.9,,0.0,1.0,,,,,,0.8,1.0,0.8,0.8,,,0.8,0.8,,,,0.8,,0.9,,,,,,,,,,,
Westerberg&Xiong2025,gpt_oss_120b_repa,2025.0,empirical,19,16,-0.58,0.744,-0.333,0.471,-0.4,0.656,-0.95,0.087,-0.967,0.075,-0.633,0.734,-1.0,-1.0,-1.0,0.9,,-0.8,,,,,,,0.0,,,,,0.0,,0.0,-1.0,-1.0,0.0,,-1.0,-1.0,0.0,,-1.0,-1.0,,0.8,0.2,,-0.2,,-0.8,-1.0,-1.0,,,-1.0,,,,,,,-0.8,,,,,-1.0,,-1.0,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,,-1.0,-0.8,,1.0,,,,
Yamins2014,gpt_oss_120b_repa,2014.0,computational,5,5,0.8,0.0,0.8,0.0,0.5,0.3,0.6,0.0,0.3,0.3,0.8,0.0,0.8,,,,,0.8,,,,,,,0.8,,,,,,,,,,,,0.8,,,,,,,0.2,,,,,0.6,,,,,,,,,,,,0.6,,,,,,,,0.0,,,,0.8,,,,,,,0.8,,,,
Attinger2017,gpt_oss_120b_repb,2017.0,empirical,14,11,0.943,0.073,0.9,0.089,0.6,0.4,0.875,0.139,0.6,0.0,0.6,0.4,1.0,1.0,0.8,,,0.9,,,1.0,,0.9,1.0,0.9,,,,,1.0,1.0,,0.8,,0.8,,1.0,,,,,0.2,,,,,,,1.0,1.0,0.8,1.0,,0.8,,,0.8,,0.6,1.0,0.6,,,,,,,,,,,,1.0,,,,,,,,,0.2,,
Bakhtiari2021,gpt_oss_120b_repb,2021.0,computational,10,7,0.65,0.296,0.667,0.34,0.767,0.047,0.8,0.0,0.65,0.05,0.725,0.083,,,1.0,0.6,,0.8,0.2,,,,,,0.8,,0.2,,,,,,,,,1.0,,0.8,0.8,,,0.7,,,,,,,,,,,,0.8,,,,,,,0.7,,,0.6,,,,,,,,,,0.8,0.8,,,0.7,,,0.6,,,
Bastos2012,gpt_oss_120b_repb,2012.0,theoretical,19,20,0.817,0.107,0.811,0.152,0.875,0.083,0.833,0.125,0.88,0.183,0.925,0.083,0.6,,0.8,,,0.9,,0.9,,0.9,0.8,,0.8,0.8,0.7,1.0,,1.0,,0.6,,0.8,1.0,0.6,0.8,0.9,0.8,1.0,,,,,,,,,0.6,,0.8,,,0.9,,0.9,,1.0,0.8,,1.0,0.8,0.8,1.0,1.0,1.0,,1.0,,0.8,1.0,0.4,1.0,0.9,0.8,1.0,,,,,,,,
Bastos2020,gpt_oss_120b_repb,2020.0,empirical,14,14,0.733,0.189,1.0,0.0,1.0,0.0,0.9,0.1,1.0,0.0,0.914,0.136,,,0.6,,,0.6,,1.0,,,,,1.0,,,1.0,,1.0,,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,0.8,,1.0,,,,,1.0,,,1.0,,1.0,,1.0,,,1.0,,1.0,0.9,1.0,1.0,0.9,1.0,,,,,0.6,
Bekinschtein2009,gpt_oss_120b_repb,2009.0,empirical,10,10,0.55,0.384,0.833,0.125,0.7,0.216,0.55,0.357,0.9,0.141,0.267,0.899,,,,0.4,0.0,0.8,,,,,,1.0,0.8,,,,,,,,0.7,1.0,,,,,0.5,,,,,,0.6,,,1.0,,,0.2,,,0.8,,,,0.2,,1.0,1.0,,,,,,,,0.7,1.0,,,,,0.8,,,1.0,,,,,,-1.0
Chao2018,gpt_oss_120b_repb,2018.0,empirical,12,11,0.633,0.309,0.96,0.08,0.875,0.164,0.767,0.125,0.96,0.08,0.967,0.047,,,,,,0.8,,0.9,0.2,,,,1.0,,,1.0,,,,,1.0,0.8,1.0,,,,0.6,,,0.9,1.0,1.0,,,,,,,,0.6,,0.8,,0.9,,,,,1.0,,,1.0,,,,,1.0,0.8,1.0,,,,1.0,,,0.9,1.0,,,,,
Friston2010,gpt_oss_120b_repb,2010.0,theoretical,8,10,0.9,0.1,0.9,0.082,0.967,0.047,0.8,0.0,0.82,0.183,0.8,0.141,,,,,,0.8,,,,1.0,,,0.9,,,,1.0,,,,,,0.8,,0.9,1.0,,,,,,,,,1.0,,,,,,,0.8,,,,0.8,,,0.9,0.6,,,1.0,,,,0.6,,1.0,,0.9,0.9,,,,,0.6,,,,,
Furutachi2024,gpt_oss_120b_repb,2024.0,empirical,8,9,0.92,0.075,0.7,0.356,0.0,0.0,0.967,0.047,0.95,0.05,0.6,0.0,0.9,,0.8,,,,0.9,,1.0,,,1.0,0.9,,,,,,,0.2,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,0.9,,1.0,1.0,,0.9,0.9,,,,,,,,,,,1.0,,,,,,,,,,,,0.6
Garret2020,gpt_oss_120b_repb,2020.0,empirical,5,9,0.9,0.071,0.8,0.0,0.0,0.0,0.571,0.333,0.8,0.0,0.2,0.0,,,,,1.0,0.8,,,0.9,,,0.9,0.8,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.2,0.8,,,0.7,0.2,0.2,0.9,0.8,,,,,,,,,,,,,0.2,,,,,,,,,,
Greedy2022,gpt_oss_120b_repb,2022.0,computational,5,4,1.0,0.0,0.8,0.2,0.75,0.05,1.0,0.0,0.8,0.0,0.75,0.05,,,,,,,,,,,,1.0,0.6,,,,,,,,,,1.0,,0.7,0.8,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.8,,0.7,0.8,,,,,,,,,,
Hertag2020,gpt_oss_120b_repb,2020.0,computational,10,11,0.8,0.267,0.567,0.125,0.0,0.0,0.8,0.256,0.7,0.245,1.0,0.0,0.9,0.2,0.8,,,0.7,,,1.0,,1.0,1.0,0.7,,,,,0.6,,,,,0.4,,,,,,,,,,,,,,0.9,0.2,0.8,,,0.9,,,0.8,,1.0,1.0,0.7,,,,,,,,1.0,,0.4,,,,,,,1.0,,,,,,
Jiang&Rao2024,gpt_oss_120b_repb,2024.0,computational,11,10,0.8,0.0,0.8,0.163,0.75,0.087,0.733,0.047,0.933,0.094,0.775,0.109,,,,0.8,,0.8,,,,0.8,,0.8,1.0,,,,0.8,,,,,,0.6,,,0.8,0.8,,,0.8,,0.6,,,,,,,,,,0.7,,,,0.8,,0.7,1.0,,,,0.8,,,,,,1.0,,,0.9,0.8,,,0.8,,0.6,,,,
Keller2012,gpt_oss_120b_repb,2012.0,empirical,9,9,0.833,0.17,0.725,0.13,0.8,0.2,0.833,0.17,0.767,0.125,0.467,0.377,,,,,,0.9,,,,,0.6,1.0,0.8,,,,,0.9,,,,0.6,0.6,,,,,,,,1.0,0.6,,,,,,,,,,0.9,,,,0.6,,1.0,0.8,,,,,0.9,,,,,0.6,,,,,,,,0.2,1.0,0.2,,,
Keller2018,gpt_oss_120b_repb,2018.0,theoretical,17,16,0.643,0.523,0.76,0.294,0.42,0.614,0.883,0.146,0.84,0.15,0.44,0.622,0.8,,,0.8,-0.6,0.9,,,,1.0,0.6,1.0,0.8,,,,0.8,1.0,,,,,1.0,0.2,0.8,0.7,,,,,0.8,0.6,,,,-0.8,0.8,,1.0,,,0.9,,,,1.0,0.6,1.0,1.0,,,,1.0,0.8,,,,,0.8,0.6,0.7,0.7,,,,,0.8,0.8,,,,-0.8
Kiebel2008,gpt_oss_120b_repb,2008.0,computational,12,10,0.933,0.047,0.88,0.16,0.8,0.141,0.9,0.082,1.0,0.0,0.733,0.094,,,,,,0.9,,,,1.0,,0.9,1.0,,,,0.6,,,,,1.0,0.8,1.0,,0.8,,1.0,,0.8,0.6,,,,,,,,,,,0.8,,,,1.0,,0.9,1.0,,,,1.0,,,,,1.0,1.0,,,0.8,,,,0.8,0.6,,,,,
LaoRodriguez2023,gpt_oss_120b_repb,2023.0,empirical,11,5,0.15,0.669,0.6,0.245,0.6,0.283,1.0,0.0,0.8,0.0,0.6,0.283,,,,-0.6,-0.4,0.6,,,,,,1.0,0.8,0.6,,,,,,0.2,,,,0.8,,,,,,,0.2,0.8,,,,0.8,,,,,,,,,,,,1.0,0.8,,,,,,,,,,,,0.2,,,,,,,0.8,,,,0.8
LeeMejias2025,gpt_oss_120b_repb,2025.0,computational,13,13,0.537,0.519,0.75,0.087,0.8,0.0,0.714,0.083,0.75,0.087,0.5,0.3,0.8,0.9,0.6,-0.8,,0.5,,0.7,0.8,,,0.8,0.8,,,,,0.8,0.8,,,,0.6,,0.8,,,,,,,,,,,,0.7,0.8,0.6,,,0.7,,0.6,0.8,,,0.8,0.8,,,,,0.8,0.8,,,,0.6,,0.8,0.2,,,,,,,,,,
Mikulasch2023,gpt_oss_120b_repb,2023.0,theoretical,13,14,0.629,0.07,-0.175,0.672,0.85,0.15,0.562,0.212,-0.4,0.693,0.75,0.15,0.6,0.8,0.6,,,0.6,,0.6,0.6,,,0.6,-0.8,,,,-0.8,0.8,,,,,0.1,,0.7,,,,,,,,,,,1.0,0.4,0.5,0.6,1.0,,0.6,,0.2,0.6,,,0.6,-0.8,,,,-0.8,0.8,,,,,-0.8,,0.9,,,0.6,,,,,,,,
Nejad2025,gpt_oss_120b_repb,2025.0,computational,6,9,0.8,0.0,0.733,0.094,0.8,0.0,0.6,0.283,0.7,0.1,0.85,0.15,,,,,,0.8,,,,,,0.8,0.8,,,,,0.8,,,,,0.6,,0.8,,,,,,,,,,,,,,,,,0.8,,,,0.2,,0.8,0.8,,,,,0.8,,,0.6,,0.6,,0.7,,,,,,,,,,1.0,
Payeur2021,gpt_oss_120b_repb,2021.0,computational,4,6,0.5,0.1,0.0,0.0,0.4,0.2,0.533,0.094,0.6,0.0,0.7,0.1,0.6,,0.4,,,,,,,,,,,,,,,,,,,,,,0.6,,,,0.2,,,,,,,,0.6,,0.4,,,,,0.6,,,,,0.6,,,,,,,,,,,,0.8,0.6,,,,,,,,,,
Rao&Ballard1999,gpt_oss_120b_repb,1999.0,computational,12,8,1.0,0.0,0.92,0.16,0.85,0.166,1.0,0.0,1.0,0.0,0.85,0.166,1.0,,,,,1.0,,,,1.0,,,1.0,,,0.6,1.0,1.0,,,,,1.0,,1.0,1.0,0.8,,,,0.6,,,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,1.0,,1.0,1.0,0.8,,0.6,,,,,,,
Rao2024,gpt_oss_120b_repb,2024.0,theoretical,12,9,0.933,0.094,0.825,0.148,0.9,0.089,0.7,0.1,0.8,0.0,0.84,0.15,1.0,,,,,0.8,,,,1.0,,,0.9,,,,0.6,1.0,,,,,0.8,,0.8,1.0,0.8,,,1.0,0.9,,,,,,,0.6,,,,0.8,,,,,,,0.8,,,,,,,,,,0.8,,1.0,1.0,0.8,0.6,,,0.8,,,,,
Sacramento2018,gpt_oss_120b_repb,2018.0,computational,10,6,0.95,0.087,0.125,0.746,0.9,0.1,0.9,0.1,0.8,0.0,0.8,0.0,1.0,,,,,0.8,,,1.0,,1.0,,-0.1,,,,-1.0,0.8,,,,,0.8,,0.8,,1.0,,,,,,,,,,1.0,,,,,0.8,,,,,,,0.8,,,,,0.8,,,,,0.8,,0.8,,,,,,,,,,,
Spratling2008,gpt_oss_120b_repb,2008.0,computational,10,6,0.96,0.08,0.867,0.094,0.5,0.3,0.9,0.1,0.667,0.34,0.8,0.0,1.0,1.0,,,1.0,1.0,,,,0.8,,,0.8,,,,1.0,,,,,,0.8,,,0.8,,,,,0.2,,,,,,,,,,,1.0,,,,0.8,,,1.0,,,,0.2,,,,,,0.8,,,0.8,,,,,,,,,,
